from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,input_size,num_mem_tokens,segment_ordering,model_path,sum_loss,memory_layers,share_memory_layers,reconstruction_loss_coef,num_steps,best_valid_exact_match
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,7984,16,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_7984-512-{16}seg_mem10_bs32_iters3000_regular_1-16seg_eval/run_2,False,,False,,,15.819750785827637
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,7984,16,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_7984-512-{16}seg_mem10_bs32_iters3000_regular_1-16seg_eval/run_1,False,,False,,,16.011505126953125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_from_cpt_2-3/run_2,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_from_cpt_2-3/run_1,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,1,512,,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_memNA_bs32_iters1500_regular/run_1,False,,False,,360.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,6487,13,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs32_iters3000_regular_2-13seg_eval/run_2,False,,False,,,21.52444839477539
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,6487,13,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs32_iters3000_regular_2-13seg_eval/run_1,False,,False,,,21.33269500732422
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,6986,14,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_6986-512-{14}seg_mem10_bs32_iters3000_regular_5-14seg_eval/run_2,False,,False,,,63.42281723022461
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,6986,14,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_6986-512-{14}seg_mem10_bs32_iters3000_regular_5-14seg_eval/run_1,False,,False,,,61.98466110229492
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8982,18,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8982-512-{18}seg_mem10_bs32_iters3000_regular_5-18seg_eval/run_2,False,,False,,,51.15052795410156
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8982,18,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8982-512-{18}seg_mem10_bs32_iters3000_regular_5-18seg_eval/run_1,False,,False,,,50.91083526611328
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1996,4,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs32_iters3000_regular_4-4seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1996,4,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs32_iters3000_regular_4-4seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8483,17,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8483-512-{17}seg_mem10_bs32_iters3000_regular_3-17seg_eval/run_2,False,,False,,,51.48609924316406
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8483,17,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8483-512-{17}seg_mem10_bs32_iters3000_regular_3-17seg_eval/run_1,False,,False,,,54.21860122680664
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1996,4,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs32_iters3000_regular_3-4seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1996,4,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs32_iters3000_regular_3-4seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_7-3seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_7-3seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,2,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_998-512-{2}seg_mem10_bs32_iters3000_regular/run_1,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_5-3seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_5-3seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,7485,15,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs32_iters3000_regular_7-15seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,7485,15,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs32_iters3000_regular_7-15seg_eval/run_1,False,,False,,0.0,99.95206451416016
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_2-10seg_eval/run_2,False,,False,,,26.558006286621094
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_2-10seg_eval/run_1,False,,False,,,28.66730499267578
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1996,4,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs32_iters3000_regular_7-4seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1996,4,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs32_iters3000_regular_7-4seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,4491,9,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4491-512-{9}seg_mem10_bs32_iters3000_regular_7-9seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,4491,9,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4491-512-{9}seg_mem10_bs32_iters3000_regular_7-9seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8982,18,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8982-512-{18}seg_mem10_bs32_iters3000_regular_6-18seg_eval/run_2,False,,False,,,99.95206451416016
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8982,18,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8982-512-{18}seg_mem10_bs32_iters3000_regular_6-18seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8483,17,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8483-512-{17}seg_mem10_bs32_iters3000_regular_6-17seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8483,17,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8483-512-{17}seg_mem10_bs32_iters3000_regular_6-17seg_eval/run_1,False,,False,,,99.90412139892578
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_2-3seg_eval/run_2,False,,False,,,99.61649322509766
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_2-3seg_eval/run_1,False,,False,,,99.52061462402344
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,5489,11,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_5489-512-{11}seg_mem10_bs32_iters3000_regular_2-11seg_eval/run_2,False,,False,,,24.304889678955078
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,5489,11,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_5489-512-{11}seg_mem10_bs32_iters3000_regular_2-11seg_eval/run_1,False,,False,,,23.202301025390625
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_iters3000_regular_2-5seg_eval/run_2,False,,False,,,76.36624908447266
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_iters3000_regular_2-5seg_eval/run_1,False,,False,,,75.79098510742188
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3493,7,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs32_iters3000_regular_6-7seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3493,7,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs32_iters3000_regular_6-7seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,6487,13,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs32_iters3000_regular_1-13seg_eval/run_2,False,,False,,,16.826461791992188
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,6487,13,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs32_iters3000_regular_1-13seg_eval/run_1,False,,False,,,16.3950138092041
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_1-10seg_eval/run_2,False,,False,,,18.120805740356445
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_1-10seg_eval/run_1,False,,False,,,17.06615447998047
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2994,6,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2994-512-{6}seg_mem10_bs32_iters3000_regular_4-6seg_eval/run_2,False,,False,,,97.89070129394531
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2994,6,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2994-512-{6}seg_mem10_bs32_iters3000_regular_4-6seg_eval/run_1,False,,False,,,97.55513000488281
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_iters3000_regular_1-5seg_eval/run_2,False,,False,,,16.874401092529297
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_iters3000_regular_1-5seg_eval/run_1,False,,False,,,16.3950138092041
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_1-1seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_1-1seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_1-1seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_5-1seg_eval/run_1,False,,False,,0.0,99.23297882080078
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_5-1seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8483,17,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8483-512-{17}seg_mem10_bs32_iters3000_regular_1-17seg_eval/run_2,False,,False,,,17.257909774780273
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8483,17,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8483-512-{17}seg_mem10_bs32_iters3000_regular_1-17seg_eval/run_1,False,,False,,,15.532118797302246
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_5-10seg_eval/run_2,False,,False,,,86.14573669433594
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_5-10seg_eval/run_1,False,,False,,,86.76893615722656
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,1,linear,255488,512,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_255488-512-{512}seg_mem10_bs32_iters3000_regular_7-512seg_eval/run_1,False,,False,,,93.19271087646484
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,5988,12,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_5988-512-{12}seg_mem10_bs32_iters3000_regular_4-12seg_eval/run_2,False,,False,,,75.07190704345703
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,5988,12,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_5988-512-{12}seg_mem10_bs32_iters3000_regular_4-12seg_eval/run_1,False,,False,,,75.50335693359375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3992,8,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_3992-512-{8}seg_mem10_bs32_iters3000_regular_6-8seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3992,8,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_3992-512-{8}seg_mem10_bs32_iters3000_regular_6-8seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_3-1seg_eval/run_1,False,,False,,0.0,99.90412139892578
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_3-1seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,15,47,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{15}seg_mem10_bs32_iters3000_regular_5-15seg_sum_loss_eval/run_1,True,,False,,0.0,59.05172348022461
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,6,97,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{6}seg_mem10_bs32_iters3000_regular_7-6seg_sum_loss_eval/run_2,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,6,97,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{6}seg_mem10_bs32_iters3000_regular_7-6seg_sum_loss_eval/run_1,True,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,18,41,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{18}seg_mem10_bs128_iters3000_regular_3-18seg_eval/run_2,False,,False,,0.0,29.1187744140625
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,6,97,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{6}seg_mem10_bs32_iters3000_regular_2-6seg_eval/run_1,False,,False,,0.0,35.823753356933594
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,22,36,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{22}seg_mem10_bs128_iters3000_regular_8-22seg_eval/run_3,False,,False,,0.0,59.81800842285156
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,22,36,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{22}seg_mem10_bs128_iters3000_regular_8-22seg_eval/run_2,False,,False,,0.0,60.009578704833984
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,13,52,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{13}seg_mem10_bs32_iters3000_regular_8-13seg_sum_loss_eval/run_1,True,,False,,0.0,99.95211029052734
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,1,512,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters1500_regular/run_1,False,,False,,1500.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,1,512,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters1500_regular/run_1,False,,False,,360.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,1,512,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters1500_regular/run_1,False,,False,,360.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,5,113,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{5}seg_mem10_bs32_iters3000_regular_2-5seg_eval/run_1,False,,False,,0.0,44.34865951538086
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,15,47,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{15}seg_mem10_bs32_iters3000_regular_1-15seg_eval/run_1,False,,False,,0.0,17.145593643188477
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,11,59,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{11}seg_mem10_bs32_iters3000_regular_1-11seg_eval/run_1,False,,False,,0.0,16.71455955505371
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,7,85,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{7}seg_mem10_bs32_iters3000_regular_1-7seg_sum_loss_eval/run_2,False,,False,,0.0,18.10344886779785
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,9,69,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{9}seg_mem10_bs32_iters3000_regular_4-9seg_eval/run_1,False,,False,,0.0,49.32950210571289
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,21,37,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{21}seg_mem10_bs128_iters3000_regular_8-21seg_eval/run_2,False,,False,,0.0,64.36781311035156
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,263,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_4-2seg_sum_loss_eval/run_2,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,2,263,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_4-2seg_sum_loss_eval/run_1,True,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,4,linear,499,19,40,10.0,regular,../runs/curriculum/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{19}seg_mem10_bs128_iters3000_regular_4-19seg_eval/run_2,False,,False,,0.0,22.557470321655273
