task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,num_mem_tokens,segment_ordering,model_path,sum_loss,num_steps,best_valid_f1
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,0,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem0_bs32_iters5000_regular_repeat_question/run_3,False,5000,20.3882999420166
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,0,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem0_bs32_iters5000_regular_repeat_question/run_2,False,5000,21.629499435424805
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,0,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem0_bs32_iters5000_regular_repeat_question/run_1,False,5000,20.827699661254883
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_mem_layers_shared/run_2,False,0,0.0
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_mem_layers_shared/run_1,False,5000,13.517000198364258
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_log:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers/run_2,False,5000,13.990400314331055
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_log:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers/run_1,False,5000,15.481300354003906
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last2/run_3,False,5000,14.263299942016602
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last2/run_2,False,5000,14.132599830627441
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_log:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem25_bs32_iters5000_regular_mem_layers/run_1,False,5000,10.937600135803223
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_2,False,5000,15.688400268554688
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_2,False,5000,15.369199752807617
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_2,False,1000,8.201399803161621
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_1,False,1000,15.464500427246094
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_1,False,5000,15.301300048828125
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_1,False,5000,15.213000297546387
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last2_sum_loss/run_2,True,5000,13.688899993896484
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last2_sum_loss/run_1,True,5000,14.993399620056152
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,3,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem1_bs32_iters5000_regular_mem_layers_shared/run_2,False,5000,7.945400238037109
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,3,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem1_bs32_iters5000_regular_mem_layers_shared/run_1,False,5000,7.967899799346924
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_2,False,1000,7.013500213623047
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_2,False,5000,7.557199954986572
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_2,False,5000,7.628499984741211
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_1,False,5000,7.895899772644043
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_1,False,1000,6.92519998550415
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_1,False,5000,8.3302001953125
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_repeat_question/run_3,False,0,0.004699999932199717
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_repeat_question/run_2,False,5000,16.580299377441406
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_repeat_question/run_1,False,5000,16.429399490356445
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_2,False,1000,8.141400337219238
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_2,False,5000,8.988200187683105
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_2,False,5000,9.074999809265137
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_1,False,5000,9.139300346374512
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_1,False,1000,7.267499923706055
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.001/run_1,False,5000,8.346400260925293
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last2/run_3,False,5000,14.08530044555664
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last2/run_2,False,5000,14.171799659729004
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last2/run_1,False,5000,13.656599998474121
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1536,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1536-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers_shared/run_3,False,5000,13.30679988861084
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1536,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1536-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers_shared/run_2,False,5000,13.494199752807617
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1536,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1536-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers_shared/run_1,False,5000,15.218799591064453
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem1_bs32_iters5000_regular_mem_layers_shared/run_3,False,5000,19.153499603271484
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem1_bs32_iters5000_regular_mem_layers_shared/run_2,False,5000,19.138500213623047
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem1_bs32_iters5000_regular_mem_layers_shared/run_1,False,5000,19.056699752807617
qasper,t5-base,,modeling_rmt_enc_dec_framework_mem_loss:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_mem_lossV2_rc0.001/run_2,False,5000,14.614500045776367
qasper,t5-base,,modeling_rmt_enc_dec_framework_mem_loss:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_mem_lossV2_rc0.001/run_1,False,5000,15.025099754333496
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_mem_loss_rc0.001/run_2,False,5000,15.372400283813477
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_mem_loss_rc0.001/run_1,False,5000,15.875399589538574
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_repeat_question/run_3,False,5000,19.102500915527344
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_repeat_question/run_2,False,5000,19.49220085144043
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_repeat_question/run_1,False,5000,19.816099166870117
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last2/run_3,False,5000,19.077699661254883
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last2/run_2,False,5000,19.122499465942383
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last2/run_1,False,5000,20.092100143432617
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last1:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last1/run_3,False,5000,11.036399841308594
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last1:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last1/run_2,False,5000,11.02970027923584
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last1:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last1/run_1,False,5000,9.471199989318848
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,2,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_sharedV2/run_1,False,5000,15.002400398254395
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,2,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_sharedV2/run_1,False,0,0.0
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers_shared_mem_loss_rc0.001/run_2,False,5000,13.933300018310547
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers_shared_mem_loss_rc0.001/run_1,False,5000,15.325400352478027
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2048,4,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2048-1024-{4}seg_mem25_bs32_iters5000_regular_mem_layers_shared_last2/run_1,False,5000,13.993499755859375
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,2600,3,0,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2600-1024-{3}seg_mem0_bs32_iters5000_regular_repeat_question/run_2,False,5000,18.463499069213867
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,2600,3,0,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2600-1024-{3}seg_mem0_bs32_iters5000_regular_repeat_question/run_1,False,5000,18.535499572753906
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2048,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2048-1024-{4}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last2/run_1,False,5000,13.180700302124023
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem10_bs32_iters5000_regular_mem_layers/run_3,False,0,0.0
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem10_bs32_iters5000_regular_mem_layers/run_2,False,5000,20.445100784301758
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem10_bs32_iters5000_regular_mem_layers/run_1,False,5000,19.555400848388672
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem10_bs32_iters5000_regular_mem_layers_shared/run_3,False,5000,19.279800415039062
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem10_bs32_iters5000_regular_mem_layers_shared/run_2,False,5000,18.388700485229492
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem10_bs32_iters5000_regular_mem_layers_shared/run_1,False,5000,18.917499542236328
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_mem_layers_shared_mem_loss_rc0.001/run_2,False,5000,14.70359992980957
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,1,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_mem_layers_shared_mem_loss_rc0.001/run_1,False,5000,13.299099922180176
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_log:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,1024,1,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{1}seg_mem1_bs32_iters5000_regular_mem_layers/run_1,False,5000,18.947599411010742
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_log:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,1024,1,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{1}seg_mem1_bs32_iters5000_regular_mem_layers/run_1,False,900,16.201099395751953
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_log:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,1024,1,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{1}seg_mem1_bs32_iters5000_regular_mem_layers/run_1,False,5000,19.757600784301758
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_log:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,1024,1,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{1}seg_mem1_bs32_iters5000_regular_mem_layers/run_1,False,500,0.0
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,2600,4,0,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2600-1024-{4}seg_mem0_bs32_iters5000_regular_repeat_question/run_2,False,5000,18.183799743652344
